longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,housing_median_age.1,total_rooms.1,population.1,households.1,median_income.1,housing_median_age^2,housing_median_age total_rooms,housing_median_age population,housing_median_age households,housing_median_age median_income,total_rooms^2,total_rooms population,total_rooms households,total_rooms median_income,population^2,population households,population median_income,households^2,households median_income,median_income^2,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,138100.0,35.0,2104.0,1060.0,400.0,2.1682,1225.0,73640.0,37100.0,14000.0,75.887,4426816.0,2230240.0,841600.0,4561.8928000000005,1123600.0,424000.0,2298.292,160000.0,867.2800000000001,4.70109124,0,1,0,0,0
-117.66,34.05,14.0,2644.0,525.0,2021.0,511.0,3.6467,147500.0,14.0,2644.0,2021.0,511.0,3.6467,196.0,37016.0,28294.0,7154.0,51.0538,6990736.0,5343524.0,1351084.0,9641.8748,4084441.0,1032731.0,7369.9807,261121.0,1863.4637,13.29842089,0,1,0,0,0
-121.75,39.4,29.0,1687.0,327.0,864.0,334.0,2.4943,81900.0,29.0,1687.0,864.0,334.0,2.4943,841.0,48923.0,25056.0,9686.0,72.3347,2845969.0,1457568.0,563458.0,4207.8841,746496.0,288576.0,2155.0752,111556.0,833.0962,6.22153249,0,1,0,0,0
-118.11,33.92,34.0,1414.0,263.0,983.0,264.0,4.1767,156600.0,34.0,1414.0,983.0,264.0,4.1767,1156.0,48076.0,33422.0,8976.0,142.0078,1999396.0,1389962.0,373296.0,5905.853800000001,966289.0,259512.0,4105.6961,69696.0,1102.6488000000002,17.44482289,1,0,0,0,0
-122.42,37.64,41.0,98.0,20.0,68.0,19.0,2.225,212500.0,41.0,98.0,68.0,19.0,2.225,1681.0,4018.0,2788.0,779.0,91.225,9604.0,6664.0,1862.0,218.05,4624.0,1292.0,151.3,361.0,42.275,4.9506250000000005,0,0,0,0,1
-117.47,33.95,15.0,6248.0,1249.0,3795.0,1128.0,4.1264,124600.0,15.0,6248.0,3795.0,1128.0,4.1264,225.0,93720.0,56925.0,16920.0,61.896,39037504.0,23711160.0,7047744.0,25781.7472,14402025.0,4280760.0,15659.688000000002,1272384.0,4654.5792,17.027176960000002,0,1,0,0,0
-117.68,33.47,7.0,4458.0,731.0,1731.0,704.0,6.126,285600.0,7.0,4458.0,1731.0,704.0,6.126,49.0,31206.0,12117.0,4928.0,42.882000000000005,19873764.0,7716798.0,3138432.0,27309.708,2996361.0,1218624.0,10604.106,495616.0,4312.704000000001,37.527876000000006,1,0,0,0,0
-118.42,34.22,29.0,1807.0,323.0,1234.0,310.0,5.3767,233000.0,29.0,1807.0,1234.0,310.0,5.3767,841.0,52403.0,35786.0,8990.0,155.9243,3265249.0,2229838.0,560170.0,9715.6969,1522756.0,382540.0,6634.8478,96100.0,1666.7769999999998,28.90890289,1,0,0,0,0
-122.31,37.94,38.0,2172.0,403.0,945.0,384.0,4.3958,194200.0,38.0,2172.0,945.0,384.0,4.3958,1444.0,82536.0,35910.0,14592.0,167.0404,4717584.0,2052540.0,834048.0,9547.6776,893025.0,362880.0,4154.031,147456.0,1687.9872,19.32305764,0,0,0,1,0
-121.59,39.74,17.0,1646.0,330.0,750.0,344.0,2.3798,83800.0,17.0,1646.0,750.0,344.0,2.3798,289.0,27982.0,12750.0,5848.0,40.4566,2709316.0,1234500.0,566224.0,3917.1508,562500.0,258000.0,1784.85,118336.0,818.6512,5.66344804,0,1,0,0,0
-117.9,34.06,33.0,1701.0,290.0,831.0,275.0,5.4469,274700.0,33.0,1701.0,831.0,275.0,5.4469,1089.0,56133.0,27423.0,9075.0,179.7477,2893401.0,1413531.0,467775.0,9265.1769,690561.0,228525.0,4526.3739000000005,75625.0,1497.8975,29.668719610000004,1,0,0,0,0
-121.95,38.43,19.0,3011.0,551.0,1665.0,535.0,5.1534,232800.0,19.0,3011.0,1665.0,535.0,5.1534,361.0,57209.0,31635.0,10165.0,97.9146,9066121.0,5013315.0,1610885.0,15516.8874,2772225.0,890775.0,8580.411,286225.0,2757.0690000000004,26.557531560000005,0,1,0,0,0
-122.06,37.4,21.0,12855.0,3226.0,7273.0,3052.0,4.3351,267400.0,21.0,12855.0,7273.0,3052.0,4.3351,441.0,269955.0,152733.0,64092.0,91.0371,165251025.0,93494415.0,39233460.0,55727.7105,52896529.0,22197196.0,31529.1823,9314704.0,13230.7252,18.79309201,0,0,0,1,0
-123.68,40.24,31.0,1852.0,452.0,917.0,359.0,1.725,54300.0,31.0,1852.0,917.0,359.0,1.725,961.0,57412.0,28427.0,11129.0,53.475,3429904.0,1698284.0,664868.0,3194.7000000000003,840889.0,329203.0,1581.825,128881.0,619.275,2.9756250000000004,1,0,0,0,0
-117.09,32.66,46.0,844.0,147.0,423.0,161.0,3.375,136300.0,46.0,844.0,423.0,161.0,3.375,2116.0,38824.0,19458.0,7406.0,155.25,712336.0,357012.0,135884.0,2848.5,178929.0,68103.0,1427.625,25921.0,543.375,11.390625,0,0,0,0,1
-121.83,37.99,23.0,1970.0,296.0,935.0,279.0,4.4853,145900.0,23.0,1970.0,935.0,279.0,4.4853,529.0,45310.0,21505.0,6417.0,103.1619,3880900.0,1841950.0,549630.0,8836.041,874225.0,260865.0,4193.755499999999,77841.0,1251.3987,20.11791609,0,1,0,0,0
-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,87200.0,47.0,1700.0,922.0,357.0,3.1845,2209.0,79900.0,43334.0,16779.0,149.67149999999998,2890000.0,1567400.0,606900.0,5413.65,850084.0,329154.0,2936.109,127449.0,1136.8665,10.14104025,0,1,0,0,0
-114.57,33.57,20.0,1454.0,326.0,624.0,262.0,1.925,65500.0,20.0,1454.0,624.0,262.0,1.925,400.0,29080.0,12480.0,5240.0,38.5,2114116.0,907296.0,380948.0,2798.9500000000003,389376.0,163488.0,1201.2,68644.0,504.35,3.705625,0,1,0,0,0
-118.11,34.03,36.0,1493.0,316.0,989.0,293.0,3.5272,213700.0,36.0,1493.0,989.0,293.0,3.5272,1296.0,53748.0,35604.0,10548.0,126.9792,2229049.0,1476577.0,437449.0,5266.1096,978121.0,289777.0,3488.4008,85849.0,1033.4696,12.44113984,1,0,0,0,0
-117.37,33.95,32.0,2215.0,351.0,771.0,311.0,4.3542,142600.0,32.0,2215.0,771.0,311.0,4.3542,1024.0,70880.0,24672.0,9952.0,139.3344,4906225.0,1707765.0,688865.0,9644.553,594441.0,239781.0,3357.0882,96721.0,1354.1562,18.95905764,0,1,0,0,0
-117.11,32.76,29.0,2030.0,545.0,1014.0,518.0,2.2409,114200.0,29.0,2030.0,1014.0,518.0,2.2409,841.0,58870.0,29406.0,15022.0,64.9861,4120900.0,2058420.0,1051540.0,4549.027,1028196.0,525252.0,2272.2726,268324.0,1160.7862,5.02163281,0,0,0,0,1
-122.68,38.07,26.0,1445.0,244.0,510.0,207.0,5.6305,430000.0,26.0,1445.0,510.0,207.0,5.6305,676.0,37570.0,13260.0,5382.0,146.393,2088025.0,736950.0,299115.0,8136.072499999999,260100.0,105570.0,2871.555,42849.0,1165.5135,31.702530249999995,0,0,0,0,1
-119.78,36.78,37.0,2185.0,455.0,1143.0,438.0,1.9784,70700.0,37.0,2185.0,1143.0,438.0,1.9784,1369.0,80845.0,42291.0,16206.0,73.2008,4774225.0,2497455.0,957030.0,4322.804,1306449.0,500634.0,2261.3112,191844.0,866.5391999999999,3.91406656,0,1,0,0,0
-122.31,40.65,11.0,3664.0,647.0,1686.0,613.0,2.9338,141600.0,11.0,3664.0,1686.0,613.0,2.9338,121.0,40304.0,18546.0,6743.0,32.2718,13424896.0,6177504.0,2246032.0,10749.443200000002,2842596.0,1033518.0,4946.3868,375769.0,1798.4194000000002,8.60718244,0,1,0,0,0
-117.67,34.07,29.0,1840.0,388.0,1278.0,368.0,3.5036,123400.0,29.0,1840.0,1278.0,368.0,3.5036,841.0,53360.0,37062.0,10672.0,101.6044,3385600.0,2351520.0,677120.0,6446.624,1633284.0,470304.0,4477.6008,135424.0,1289.3248,12.27521296,0,1,0,0,0
-118.32,34.02,48.0,1949.0,308.0,823.0,340.0,3.3906,189700.0,48.0,1949.0,823.0,340.0,3.3906,2304.0,93552.0,39504.0,16320.0,162.74880000000002,3798601.0,1604027.0,662660.0,6608.2794,677329.0,279820.0,2790.4638,115600.0,1152.804,11.49616836,1,0,0,0,0
-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,500001.0,52.0,1207.0,465.0,162.0,10.7569,2704.0,62764.0,24180.0,8424.0,559.3588,1456849.0,561255.0,195534.0,12983.5783,216225.0,75330.0,5001.9585,26244.0,1742.6178,115.71089761,0,0,0,1,0
-122.18,37.88,36.0,542.0,119.0,231.0,121.0,4.9,354200.0,36.0,542.0,231.0,121.0,4.9,1296.0,19512.0,8316.0,4356.0,176.4,293764.0,125202.0,65582.0,2655.8,53361.0,27951.0,1131.9,14641.0,592.9000000000001,24.010000000000005,0,0,0,1,0
-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,5.0,202300.0,26.0,5745.0,2780.0,996.0,5.0,676.0,149370.0,72280.0,25896.0,130.0,33005025.0,15971100.0,5722020.0,28725.0,7728400.0,2768880.0,13900.0,992016.0,4980.0,25.0,1,0,0,0,0
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,279100.0,27.0,2229.0,1297.0,355.0,4.8304,729.0,60183.0,35019.0,9585.0,130.4208,4968441.0,2891013.0,791295.0,10766.9616,1682209.0,460435.0,6265.0288,126025.0,1714.792,23.33276416,0,0,0,1,0
-122.2,37.82,37.0,1229.0,181.0,420.0,176.0,7.0175,366700.0,37.0,1229.0,420.0,176.0,7.0175,1369.0,45473.0,15540.0,6512.0,259.6475,1510441.0,516180.0,216304.0,8624.5075,176400.0,73920.0,2947.35,30976.0,1235.08,49.24530625,0,0,0,1,0
-118.3,33.9,29.0,2617.0,668.0,1868.0,647.0,3.6,208800.0,29.0,2617.0,1868.0,647.0,3.6,841.0,75893.0,54172.0,18763.0,104.4,6848689.0,4888556.0,1693199.0,9421.2,3489424.0,1208596.0,6724.8,418609.0,2329.2000000000003,12.96,1,0,0,0,0
-122.48,37.69,33.0,2347.0,512.0,1259.0,481.0,3.4492,264300.0,33.0,2347.0,1259.0,481.0,3.4492,1089.0,77451.0,41547.0,15873.0,113.8236,5508409.0,2954873.0,1128907.0,8095.2724,1585081.0,605579.0,4342.5428,231361.0,1659.0652,11.89698064,0,0,0,0,1
-117.95,33.83,31.0,2421.0,389.0,1348.0,413.0,4.9394,217800.0,31.0,2421.0,1348.0,413.0,4.9394,961.0,75051.0,41788.0,12803.0,153.1214,5861241.0,3263508.0,999873.0,11958.2874,1817104.0,556724.0,6658.3112,170569.0,2039.9722,24.39767236,1,0,0,0,0
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,46.0,941.0,621.0,195.0,1.325,2116.0,43286.0,28566.0,8970.0,60.95,885481.0,584361.0,183495.0,1246.825,385641.0,121095.0,822.8249999999999,38025.0,258.375,1.755625,0,0,0,1,0
-118.3,34.02,49.0,2120.0,483.0,1522.0,416.0,1.85,116800.0,49.0,2120.0,1522.0,416.0,1.85,2401.0,103880.0,74578.0,20384.0,90.65,4494400.0,3226640.0,881920.0,3922.0,2316484.0,633152.0,2815.7000000000003,173056.0,769.6,3.4225000000000003,1,0,0,0,0
-120.61,37.32,18.0,5009.0,826.0,2497.0,805.0,4.25,146300.0,18.0,5009.0,2497.0,805.0,4.25,324.0,90162.0,44946.0,14490.0,76.5,25090081.0,12507473.0,4032245.0,21288.25,6235009.0,2010085.0,10612.25,648025.0,3421.25,18.0625,0,1,0,0,0
-117.3,34.39,11.0,3572.0,592.0,1876.0,507.0,3.6615,105100.0,11.0,3572.0,1876.0,507.0,3.6615,121.0,39292.0,20636.0,5577.0,40.2765,12759184.0,6701072.0,1811004.0,13078.878,3519376.0,951132.0,6868.974,257049.0,1856.3805,13.40658225,0,1,0,0,0
-120.09,34.61,11.0,586.0,125.0,317.0,74.0,2.8906,84400.0,11.0,586.0,317.0,74.0,2.8906,121.0,6446.0,3487.0,814.0,31.7966,343396.0,185762.0,43364.0,1693.8916,100489.0,23458.0,916.3202,5476.0,213.9044,8.35556836,0,0,0,0,1
-117.81,33.73,17.0,1063.0,189.0,363.0,183.0,2.1719,261300.0,17.0,1063.0,363.0,183.0,2.1719,289.0,18071.0,6171.0,3111.0,36.9223,1129969.0,385869.0,194529.0,2308.7297,131769.0,66429.0,788.3996999999999,33489.0,397.4577,4.71714961,1,0,0,0,0
-118.41,34.0,18.0,1307.0,441.0,884.0,456.0,2.9338,276300.0,18.0,1307.0,884.0,456.0,2.9338,324.0,23526.0,15912.0,8208.0,52.808400000000006,1708249.0,1155388.0,595992.0,3834.4766,781456.0,403104.0,2593.4792,207936.0,1337.8128000000002,8.60718244,1,0,0,0,0
-118.4,33.92,32.0,2828.0,629.0,1313.0,534.0,4.5987,363800.0,32.0,2828.0,1313.0,534.0,4.5987,1024.0,90496.0,42016.0,17088.0,147.1584,7997584.0,3713164.0,1510152.0,13005.1236,1723969.0,701142.0,6038.0931,285156.0,2455.7058,21.14804169,1,0,0,0,0
-117.86,33.73,26.0,1702.0,456.0,2776.0,463.0,2.6385,180200.0,26.0,1702.0,2776.0,463.0,2.6385,676.0,44252.0,72176.0,12038.0,68.601,2896804.0,4724752.0,788026.0,4490.727,7706176.0,1285288.0,7324.476000000001,214369.0,1221.6255,6.96168225,1,0,0,0,0
-121.01,38.73,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,197500.0,7.0,6322.0,2957.0,1024.0,4.7276,49.0,44254.0,20699.0,7168.0,33.0932,39967684.0,18694154.0,6473728.0,29887.8872,8743849.0,3027968.0,13979.5132,1048576.0,4841.0624,22.35020176,0,1,0,0,0
-119.69,36.79,15.0,2524.0,451.0,1207.0,424.0,2.7404,76300.0,15.0,2524.0,1207.0,424.0,2.7404,225.0,37860.0,18105.0,6360.0,41.106,6370576.0,3046468.0,1070176.0,6916.7696000000005,1456849.0,511768.0,3307.6628,179776.0,1161.9296000000002,7.509792160000001,0,1,0,0,0
-122.44,37.74,23.0,6291.0,1269.0,2818.0,1198.0,4.2672,391900.0,23.0,6291.0,2818.0,1198.0,4.2672,529.0,144693.0,64814.0,27554.0,98.1456,39576681.0,17728038.0,7536618.0,26844.9552,7941124.0,3375964.0,12024.9696,1435204.0,5112.1056,18.20899584,0,0,0,1,0
-119.58,36.1,21.0,1382.0,327.0,1469.0,355.0,1.3967,46500.0,21.0,1382.0,1469.0,355.0,1.3967,441.0,29022.0,30849.0,7455.0,29.3307,1909924.0,2030158.0,490610.0,1930.2394,2157961.0,521495.0,2051.7523,126025.0,495.8285,1.9507708900000005,0,1,0,0,0
-116.54,33.8,22.0,6050.0,1387.0,1432.0,890.0,2.2216,183900.0,22.0,6050.0,1432.0,890.0,2.2216,484.0,133100.0,31504.0,19580.0,48.8752,36602500.0,8663600.0,5384500.0,13440.68,2050624.0,1274480.0,3181.3312,792100.0,1977.224,4.93550656,0,1,0,0,0
-123.75,39.37,16.0,1377.0,296.0,830.0,279.0,3.25,151400.0,16.0,1377.0,830.0,279.0,3.25,256.0,22032.0,13280.0,4464.0,52.0,1896129.0,1142910.0,384183.0,4475.25,688900.0,231570.0,2697.5,77841.0,906.75,10.5625,1,0,0,0,0
-121.62,41.78,40.0,3272.0,663.0,1467.0,553.0,1.7885,43500.0,40.0,3272.0,1467.0,553.0,1.7885,1600.0,130880.0,58680.0,22120.0,71.53999999999999,10705984.0,4800024.0,1809416.0,5851.972,2152089.0,811251.0,2623.7295,305809.0,989.0405,3.19873225,0,1,0,0,0
-118.45,34.2,19.0,3666.0,1150.0,2657.0,1090.0,2.9688,202100.0,19.0,3666.0,2657.0,1090.0,2.9688,361.0,69654.0,50483.0,20710.0,56.4072,13439556.0,9740562.0,3995940.0,10883.6208,7059649.0,2896130.0,7888.1016,1188100.0,3235.992,8.813773439999999,1,0,0,0,0
-120.98,38.67,13.0,3432.0,516.0,1286.0,470.0,5.584,186600.0,13.0,3432.0,1286.0,470.0,5.584,169.0,44616.0,16718.0,6110.0,72.592,11778624.0,4413552.0,1613040.0,19164.288,1653796.0,604420.0,7181.023999999999,220900.0,2624.48,31.181055999999995,0,1,0,0,0
-118.26,33.78,35.0,1239.0,473.0,1524.0,387.0,2.0956,154700.0,35.0,1239.0,1524.0,387.0,2.0956,1225.0,43365.0,53340.0,13545.0,73.346,1535121.0,1888236.0,479493.0,2596.4484,2322576.0,589788.0,3193.6944000000003,149769.0,810.9972,4.39153936,0,0,0,0,1
-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362,143200.0,10.0,3817.0,2352.0,875.0,2.1362,100.0,38170.0,23520.0,8750.0,21.362,14569489.0,8977584.0,3339875.0,8153.875400000001,5531904.0,2058000.0,5024.3424,765625.0,1869.175,4.563350440000001,0,0,0,0,1
-122.01,37.31,26.0,1391.0,241.0,700.0,236.0,6.6766,332700.0,26.0,1391.0,700.0,236.0,6.6766,676.0,36166.0,18200.0,6136.0,173.5916,1934881.0,973700.0,328276.0,9287.1506,490000.0,165200.0,4673.62,55696.0,1575.6776,44.57698755999999,1,0,0,0,0
-117.96,34.07,32.0,2910.0,709.0,2583.0,670.0,3.7736,158400.0,32.0,2910.0,2583.0,670.0,3.7736,1024.0,93120.0,82656.0,21440.0,120.7552,8468100.0,7516530.0,1949700.0,10981.176,6671889.0,1730610.0,9747.2088,448900.0,2528.312,14.24005696,1,0,0,0,0
-122.11,37.64,8.0,3592.0,849.0,1907.0,746.0,3.6708,197900.0,8.0,3592.0,1907.0,746.0,3.6708,64.0,28736.0,15256.0,5968.0,29.3664,12902464.0,6849944.0,2679632.0,13185.5136,3636649.0,1422622.0,7000.2156,556516.0,2738.4168,13.47477264,0,0,0,1,0
-118.14,33.84,44.0,3043.0,619.0,1316.0,607.0,4.4286,254900.0,44.0,3043.0,1316.0,607.0,4.4286,1936.0,133892.0,57904.0,26708.0,194.8584,9259849.0,4004588.0,1847101.0,13476.2298,1731856.0,798812.0,5828.037600000001,368449.0,2688.1602000000003,19.61249796,1,0,0,0,0
-118.33,33.34,52.0,2359.0,591.0,1100.0,431.0,2.8333,414700.0,52.0,2359.0,1100.0,431.0,2.8333,2704.0,122668.0,57200.0,22412.0,147.3316,5564881.0,2594900.0,1016729.0,6683.7547,1210000.0,474100.0,3116.63,185761.0,1221.1523,8.027588889999999,0,0,1,0,0
-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,137500.0,16.0,324.0,135.0,61.0,2.4615,256.0,5184.0,2160.0,976.0,39.384,104976.0,43740.0,19764.0,797.526,18225.0,8235.0,332.3025,3721.0,150.1515,6.05898225,0,1,0,0,0
-119.87,36.79,7.0,1932.0,419.0,1014.0,389.0,3.0938,76700.0,7.0,1932.0,1014.0,389.0,3.0938,49.0,13524.0,7098.0,2723.0,21.6566,3732624.0,1959048.0,751548.0,5977.2216,1028196.0,394446.0,3137.1132,151321.0,1203.4882,9.57159844,0,1,0,0,0
-119.63,34.44,37.0,3188.0,442.0,984.0,376.0,9.4522,500001.0,37.0,3188.0,984.0,376.0,9.4522,1369.0,117956.0,36408.0,13912.0,349.7314,10163344.0,3136992.0,1198688.0,30133.6136,968256.0,369984.0,9300.9648,141376.0,3554.0272,89.34408484,1,0,0,0,0
-117.07,32.74,37.0,1042.0,205.0,589.0,208.0,2.6629,116900.0,37.0,1042.0,589.0,208.0,2.6629,1369.0,38554.0,21793.0,7696.0,98.5273,1085764.0,613738.0,216736.0,2774.7418,346921.0,122512.0,1568.4481,43264.0,553.8832,7.09103641,0,0,0,0,1
-121.04,39.0,21.0,4059.0,730.0,1874.0,693.0,4.8051,174300.0,21.0,4059.0,1874.0,693.0,4.8051,441.0,85239.0,39354.0,14553.0,100.9071,16475481.0,7606566.0,2812887.0,19503.9009,3511876.0,1298682.0,9004.7574,480249.0,3329.9343000000003,23.088986010000003,0,1,0,0,0
-121.34,38.03,12.0,2707.0,433.0,1200.0,380.0,4.9861,133500.0,12.0,2707.0,1200.0,380.0,4.9861,144.0,32484.0,14400.0,4560.0,59.833200000000005,7327849.0,3248400.0,1028660.0,13497.372700000002,1440000.0,456000.0,5983.320000000001,144400.0,1894.718,24.861193210000003,0,1,0,0,0
-118.19,34.19,34.0,2061.0,260.0,825.0,254.0,15.0001,500001.0,34.0,2061.0,825.0,254.0,15.0001,1156.0,70074.0,28050.0,8636.0,510.0034,4247721.0,1700325.0,523494.0,30915.2061,680625.0,209550.0,12375.0825,64516.0,3810.0254,225.00300001,1,0,0,0,0
-118.19,34.09,41.0,2090.0,530.0,2043.0,537.0,1.9706,144200.0,41.0,2090.0,2043.0,537.0,1.9706,1681.0,85690.0,83763.0,22017.0,80.7946,4368100.0,4269870.0,1122330.0,4118.554,4173849.0,1097091.0,4025.9358,288369.0,1058.2122,3.88326436,1,0,0,0,0
-117.16,32.72,52.0,788.0,463.0,805.0,391.0,0.9142,162500.0,52.0,788.0,805.0,391.0,0.9142,2704.0,40976.0,41860.0,20332.0,47.5384,620944.0,634340.0,308108.0,720.3896,648025.0,314755.0,735.931,152881.0,357.4522,0.83576164,0,0,0,0,1
-118.24,33.89,32.0,1132.0,266.0,1211.0,279.0,2.1838,98300.0,32.0,1132.0,1211.0,279.0,2.1838,1024.0,36224.0,38752.0,8928.0,69.8816,1281424.0,1370852.0,315828.0,2472.0616,1466521.0,337869.0,2644.5818000000004,77841.0,609.2802,4.768982440000001,1,0,0,0,0
-122.52,37.92,24.0,421.0,64.0,163.0,75.0,14.5833,500001.0,24.0,421.0,163.0,75.0,14.5833,576.0,10104.0,3912.0,1800.0,349.9992,177241.0,68623.0,31575.0,6139.5693,26569.0,12225.0,2377.0779,5625.0,1093.7475,212.67263889,0,0,0,1,0
-118.32,34.06,36.0,3239.0,722.0,1383.0,612.0,4.5918,337000.0,36.0,3239.0,1383.0,612.0,4.5918,1296.0,116604.0,49788.0,22032.0,165.3048,10491121.0,4479537.0,1982268.0,14872.8402,1912689.0,846396.0,6350.4594,374544.0,2810.1816,21.08462724,1,0,0,0,0
-122.28,37.88,52.0,957.0,188.0,403.0,172.0,3.2344,245500.0,52.0,957.0,403.0,172.0,3.2344,2704.0,49764.0,20956.0,8944.0,168.1888,915849.0,385671.0,164604.0,3095.3208,162409.0,69316.0,1303.4632,29584.0,556.3168,10.46134336,0,0,0,1,0
-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,117800.0,21.0,1318.0,618.0,197.0,4.8214,441.0,27678.0,12978.0,4137.0,101.2494,1737124.0,814524.0,259646.0,6354.6052,381924.0,121746.0,2979.6252,38809.0,949.8158,23.24589796,0,1,0,0,0
-123.08,38.38,28.0,3297.0,676.0,923.0,373.0,3.9167,232600.0,28.0,3297.0,923.0,373.0,3.9167,784.0,92316.0,25844.0,10444.0,109.6676,10870209.0,3043131.0,1229781.0,12913.3599,851929.0,344279.0,3615.1141,139129.0,1460.9291,15.34053889,0,0,0,0,1
-122.03,37.35,25.0,3095.0,514.0,1251.0,507.0,5.5388,352100.0,25.0,3095.0,1251.0,507.0,5.5388,625.0,77375.0,31275.0,12675.0,138.47,9579025.0,3871845.0,1569165.0,17142.586,1565001.0,634257.0,6929.0388,257049.0,2808.1716,30.678305440000003,1,0,0,0,0
-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,120200.0,16.0,3736.0,1942.0,730.0,2.5598,256.0,59776.0,31072.0,11680.0,40.9568,13957696.0,7255312.0,2727280.0,9563.4128,3771364.0,1417660.0,4971.1316,532900.0,1868.654,6.552576040000001,0,1,0,0,0
-118.26,34.16,17.0,2943.0,769.0,1312.0,656.0,3.1484,187500.0,17.0,2943.0,1312.0,656.0,3.1484,289.0,50031.0,22304.0,11152.0,53.5228,8661249.0,3861216.0,1930608.0,9265.7412,1721344.0,860672.0,4130.7008000000005,430336.0,2065.3504000000003,9.91242256,1,0,0,0,0
-122.44,37.78,52.0,2911.0,753.0,1696.0,676.0,2.5721,475000.0,52.0,2911.0,1696.0,676.0,2.5721,2704.0,151372.0,88192.0,35152.0,133.7492,8473921.0,4937056.0,1967836.0,7487.383099999999,2876416.0,1146496.0,4362.281599999999,456976.0,1738.7396,6.615698409999999,0,0,0,1,0
-120.45,34.64,34.0,2571.0,499.0,1105.0,451.0,3.7778,150000.0,34.0,2571.0,1105.0,451.0,3.7778,1156.0,87414.0,37570.0,15334.0,128.4452,6610041.0,2840955.0,1159521.0,9712.7238,1221025.0,498355.0,4174.469,203401.0,1703.7878,14.27177284,0,0,0,0,1
-122.43,37.75,52.0,2155.0,468.0,962.0,490.0,3.775,325900.0,52.0,2155.0,962.0,490.0,3.775,2704.0,112060.0,50024.0,25480.0,196.3,4644025.0,2073110.0,1055950.0,8135.125,925444.0,471380.0,3631.55,240100.0,1849.75,14.250625,0,0,0,1,0
-117.44,33.94,32.0,1814.0,320.0,903.0,306.0,4.1776,118700.0,32.0,1814.0,903.0,306.0,4.1776,1024.0,58048.0,28896.0,9792.0,133.6832,3290596.0,1638042.0,555084.0,7578.1664,815409.0,276318.0,3772.3728,93636.0,1278.3456,17.45234176,0,1,0,0,0
-122.03,37.55,26.0,3087.0,532.0,1597.0,483.0,4.9118,217300.0,26.0,3087.0,1597.0,483.0,4.9118,676.0,80262.0,41522.0,12558.0,127.70680000000002,9529569.0,4929939.0,1491021.0,15162.726600000002,2550409.0,771351.0,7844.1446,233289.0,2372.3994,24.125779240000004,0,0,0,1,0
-123.17,40.31,36.0,98.0,28.0,18.0,8.0,0.536,14999.0,36.0,98.0,18.0,8.0,0.536,1296.0,3528.0,648.0,288.0,19.296,9604.0,1764.0,784.0,52.528000000000006,324.0,144.0,9.648,64.0,4.288,0.287296,0,1,0,0,0
-118.39,33.81,35.0,1008.0,165.0,391.0,167.0,3.7778,487500.0,35.0,1008.0,391.0,167.0,3.7778,1225.0,35280.0,13685.0,5845.0,132.223,1016064.0,394128.0,168336.0,3808.0224,152881.0,65297.0,1477.1198,27889.0,630.8926,14.27177284,0,0,0,0,1
-117.86,33.85,17.0,1131.0,236.0,622.0,244.0,4.9306,158500.0,17.0,1131.0,622.0,244.0,4.9306,289.0,19227.0,10574.0,4148.0,83.8202,1279161.0,703482.0,275964.0,5576.5086,386884.0,151768.0,3066.8332,59536.0,1203.0664,24.31081636,1,0,0,0,0
-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,185100.0,26.0,4499.0,1866.0,626.0,5.516,676.0,116974.0,48516.0,16276.0,143.416,20241001.0,8395134.0,2816374.0,24816.484,3481956.0,1168116.0,10292.856,391876.0,3453.016,30.426256,1,0,0,0,0
-121.07,38.9,52.0,1280.0,281.0,523.0,266.0,1.7375,122200.0,52.0,1280.0,523.0,266.0,1.7375,2704.0,66560.0,27196.0,13832.0,90.35,1638400.0,669440.0,340480.0,2224.0,273529.0,139118.0,908.7125,70756.0,462.175,3.01890625,0,1,0,0,0
-117.56,34.42,6.0,4264.0,749.0,2005.0,666.0,3.4695,138800.0,6.0,4264.0,2005.0,666.0,3.4695,36.0,25584.0,12030.0,3996.0,20.817,18181696.0,8549320.0,2839824.0,14793.948,4020025.0,1335330.0,6956.3475,443556.0,2310.687,12.03743025,0,1,0,0,0
-121.7,39.07,26.0,2668.0,510.0,1437.0,505.0,3.3125,100000.0,26.0,2668.0,1437.0,505.0,3.3125,676.0,69368.0,37362.0,13130.0,86.125,7118224.0,3833916.0,1347340.0,8837.75,2064969.0,725685.0,4760.0625,255025.0,1672.8125,10.97265625,0,1,0,0,0
