longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,log_housing_median_age,log_total_rooms,log_total_bedrooms,log_population,log_households,log_median_income,log_median_house_value
-117.1,32.75,20.0,2355.0,722.0,1848.0,576.0,2.0036,99200.0,NEAR OCEAN,2.995732273553991,7.764296006450518,6.582025138892826,7.521859252201629,6.356107660695891,0.6949455625013247,11.504893293272964
-117.1,32.75,15.0,2422.0,774.0,2120.0,715.0,1.0617,92400.0,NEAR OCEAN,2.70805020110221,7.792348924113037,6.651571873589727,7.659171367666058,6.5722825426940075,0.059871397037390424,11.433882257629776
-117.1,32.75,23.0,1858.0,551.0,1506.0,492.0,1.7446,85200.0,NEAR OCEAN,3.1354942159291497,7.527255919373784,6.311734809152914,7.317212408359839,6.198478716492308,0.556525303016981,11.352756712817406
-117.11,32.75,46.0,695.0,182.0,601.0,195.0,2.4219,90600.0,NEAR OCEAN,3.828641396489095,6.543911845564792,5.204006687076795,6.398594934535208,5.272999558563747,0.8845523560869424,11.41420949203107
-117.11,32.75,20.0,1667.0,469.0,1292.0,445.0,2.0893,101100.0,NEAR OCEAN,2.995732273553991,7.418780882750793,6.150602768446279,7.163946684342547,6.09807428216624,0.7368290816460682,11.523865405008562
-117.11,32.75,34.0,2131.0,594.0,1373.0,562.0,2.113,102100.0,NEAR OCEAN,3.526360524616161,7.664346632098617,6.386879319362644,7.224753405767971,6.331501849893691,0.7481087386339196,11.533708004152757
-117.12,32.75,13.0,2795.0,773.0,1869.0,690.0,2.1767,101800.0,NEAR OCEAN,2.5649493574615367,7.9355873855892,6.6502790485874215,7.533158807455562,6.536691597591305,0.7778099684386542,11.53076538309856
-117.1,32.74,14.0,2361.0,601.0,1831.0,526.0,1.6102,93400.0,NEAR OCEAN,2.6390573296152584,7.766840537085512,6.398594934535208,7.5126175446745105,6.265301212737709,0.4763583948837433,11.444646624216933
-117.11,32.74,25.0,2846.0,644.0,2272.0,632.0,2.2,98700.0,NEAR OCEAN,3.2188758248682006,7.953669778649798,6.467698726104353,7.7284157798410416,6.448889394146857,0.7884573603642703,11.499840225421572
-117.11,32.74,25.0,684.0,190.0,665.0,187.0,2.4524,90300.0,NEAR OCEAN,3.2188758248682006,6.52795791762255,5.247024072160486,6.499787040655854,5.231108616854587,0.8970671369063957,11.410892739405076
-117.11,32.74,33.0,1126.0,267.0,621.0,241.0,3.2422,123100.0,NEAR OCEAN,3.4965075614664802,7.026426808699635,5.58724865840025,6.431331081933479,5.484796933490655,1.1762521117253357,11.720752312172545
-117.11,32.73,35.0,1689.0,397.0,1135.0,366.0,2.3269,97300.0,NEAR OCEAN,3.5553480614894135,7.4318919168078,5.98393628068719,7.0343879299155025,5.902633333401366,0.8445369096107647,11.485554268174097
-117.1,32.73,24.0,2927.0,704.0,2005.0,668.0,2.2375,102900.0,NEAR OCEAN,3.1780538303479453,7.9817332866918855,6.556778356158042,7.603399339740669,6.504288173536645,0.8053591711668733,11.541512921822141
-117.11,32.73,34.0,1096.0,221.0,574.0,223.0,3.8355,126700.0,NEAR OCEAN,3.526360524616161,6.99942246750796,5.3981627015177525,6.352629396319566,5.407171771460119,1.3442998044172139,11.74957736630923
-117.11,32.73,27.0,3160.0,627.0,1628.0,612.0,3.8864,132600.0,NEAR OCEAN,3.295836866004329,8.058327306580958,6.44094654063292,7.395107546562485,6.416732282512326,1.357483279265771,11.7950923567339
-117.09,32.75,30.0,1899.0,546.0,1620.0,493.0,1.6034,84400.0,NEAR OCEAN,3.4011973816621555,7.549082710812286,6.302618975744905,7.3901814282264295,6.20050917404269,0.47212637462671414,11.343322680584048
-117.09,32.74,23.0,3130.0,779.0,2472.0,744.0,2.32,93200.0,NEAR OCEAN,3.1354942159291497,8.048788283534199,6.658011045870748,7.812782818577581,6.612041034833092,0.8415671856782185,11.442503000673682
-117.1,32.74,20.0,3854.0,1046.0,3555.0,966.0,1.6747,100000.0,NEAR OCEAN,2.995732273553991,8.256866848974312,6.952728644624868,8.17611034223734,6.873163834212518,0.5156340447582954,11.512925464970229
-117.1,32.74,30.0,1772.0,500.0,1389.0,447.0,2.3641,94100.0,NEAR OCEAN,3.4011973816621555,7.479864131165026,6.214608098422191,7.236339342754343,6.102558594613568,0.8603973998336151,11.452113325573471
-117.1,32.75,11.0,1976.0,548.0,1528.0,512.0,1.4886,89800.0,NEAR OCEAN,2.3978952727983707,7.588829878307813,6.306275286948015,7.331714969726465,6.238324625039508,0.3978360809436732,11.40534025429029
-117.08,32.75,20.0,1886.0,586.0,1134.0,525.0,1.5029,100000.0,NEAR OCEAN,2.995732273553991,7.542213463193402,6.373319789577012,7.033506484287697,6.263398262591624,0.4073965749579115,11.512925464970229
-117.08,32.75,16.0,1111.0,328.0,930.0,303.0,1.2347,128100.0,NEAR OCEAN,2.772588722239781,7.0130157896396295,5.793013608384143,6.835184586147301,5.713732805509369,0.21082802559156083,11.760566487884825
-117.08,32.75,15.0,1821.0,516.0,1385.0,439.0,2.5101,95300.0,NEAR OCEAN,2.70805020110221,7.5071410797276075,6.246106765481563,7.233455418621439,6.0844994130751715,0.9203225929875256,11.464785089642293
-117.09,32.75,24.0,1245.0,376.0,1230.0,362.0,1.875,95000.0,NEAR OCEAN,3.1780538303479453,7.126890808898808,5.929589143389895,7.114769448366463,5.891644211825771,0.6286086594223741,11.461632170582677
-117.09,32.75,28.0,1220.0,391.0,1286.0,396.0,1.2286,105000.0,NEAR OCEAN,3.332204510175204,7.106606137727302,5.968707559985366,7.1592919047975645,5.981414211254481,0.2058753097476899,11.56171562913966
-117.09,32.75,20.0,1701.0,503.0,1482.0,465.0,1.6789,95500.0,NEAR OCEAN,2.995732273553991,7.438971592395862,6.220590170099739,7.301147805856032,6.142037405587356,0.5181388170602154,11.466881526468821
-117.09,32.76,10.0,1922.0,577.0,1595.0,545.0,1.5208,118800.0,NEAR OCEAN,2.3025850929940455,7.561121589530238,6.357842266508099,7.374629015218945,6.300785794663244,0.4192365121920823,11.68519668591068
-117.08,32.76,18.0,1704.0,596.0,1639.0,548.0,1.7391,125000.0,NEAR OCEAN,2.8903717578961645,7.440733707389261,6.390240667065349,7.401841578743829,6.306275286948015,0.5533677380316598,11.736069016284437
-117.07,32.76,14.0,2523.0,545.0,1297.0,525.0,2.3886,138100.0,NEAR OCEAN,2.6390573296152584,7.833203948641057,6.300785794663244,7.167809184316444,6.263398262591624,0.8707074202521894,11.835733339397382
-117.07,32.75,37.0,2690.0,549.0,1219.0,524.0,2.3148,154200.0,NEAR OCEAN,3.6109179126442243,7.897296472595885,6.3080984415095305,7.105786129481271,6.261491684321042,0.8393232907175466,11.946005740111366
-117.07,32.75,14.0,3073.0,851.0,2000.0,782.0,2.3824,144700.0,NEAR OCEAN,2.6390573296152584,8.030409562130485,6.746412128573374,7.600902459542082,6.661854740545311,0.8681083829476075,11.882417912619575
-117.07,32.75,9.0,3464.0,749.0,1687.0,645.0,3.3026,119100.0,NEAR OCEAN,2.197224577336219,8.150179269682326,6.618738983517219,7.430707082545968,6.4692503167957724,1.194710037046751,11.687718755343392
-117.06,32.75,34.0,1917.0,419.0,1181.0,426.0,3.0208,129200.0,NEAR OCEAN,3.526360524616161,7.558516743045645,6.037870919922137,7.074116816197362,6.05443934626937,1.1055216969690445,11.769116870330638
-117.05,32.74,34.0,2178.0,455.0,1193.0,446.0,3.1719,115300.0,NEAR OCEAN,3.526360524616161,7.686162303492906,6.12029741895095,7.084226422097916,6.100318952020064,1.1543307774244533,11.65529270625715
-117.07,32.74,37.0,1042.0,205.0,589.0,208.0,2.6629,116900.0,NEAR OCEAN,3.6109179126442243,6.948897222313312,5.323009979138408,6.3784261836515865,5.337538079701318,0.9794157544932188,11.66907414746016
-117.07,32.75,31.0,2036.0,501.0,1263.0,442.0,2.5583,120700.0,NEAR OCEAN,3.4339872044851463,7.618742377670413,6.2166061010848646,7.141245122350491,6.091309882077698,0.9393429754043079,11.701063407085622
-117.08,32.75,20.0,1989.0,508.0,1452.0,462.0,2.0077,118300.0,NEAR OCEAN,2.995732273553991,7.595387278853972,6.230481447578482,7.280697195384741,6.135564891081739,0.6969897882773955,11.680979049966478
-117.08,32.74,26.0,2359.0,622.0,2067.0,581.0,1.8103,124700.0,NEAR OCEAN,3.2580965380214817,7.765993079407675,6.432940092739179,7.633853559681768,6.364750756851911,0.5934925773997611,11.733666131668127
-117.09,32.75,19.0,2739.0,707.0,2004.0,622.0,1.6318,117700.0,NEAR OCEAN,2.9444389791664403,7.915348169263078,6.561030665896572,7.602900462204755,6.432940092739179,0.4896837000125627,11.675894293248367
-117.09,32.74,42.0,1986.0,472.0,1472.0,475.0,2.1757,110100.0,NEAR OCEAN,3.737669618283368,7.593877844605117,6.156978985585555,7.294377299288821,6.163314804034641,0.7773504518420197,11.60914432271077
-117.08,32.74,33.0,3260.0,673.0,1784.0,666.0,3.5078,126500.0,NEAR OCEAN,3.4965075614664802,8.089482474360754,6.511745329644728,7.486613313139954,6.501289670540389,1.2549890603419003,11.747997587149712
-117.08,32.73,36.0,3331.0,643.0,1903.0,622.0,3.6974,122000.0,NEAR OCEAN,3.58351893845611,8.11102783819368,6.466144724237619,7.551186867296149,6.432940092739179,1.3076298699362081,11.711776323715393
-117.07,32.74,38.0,1901.0,392.0,1099.0,406.0,2.7661,113900.0,NEAR OCEAN,3.6375861597263857,7.550135342488429,5.971261839790462,7.002155954403621,6.0063531596017325,1.0174383858790013,11.643076149435274
-117.08,32.74,35.0,1434.0,253.0,753.0,228.0,2.3812,135100.0,NEAR OCEAN,3.5553480614894135,7.2682230211595655,5.53338948872752,6.6240652277998935,5.42934562895444,0.867604562297098,11.813770523948289
-117.08,32.73,36.0,1158.0,218.0,619.0,233.0,3.6125,122500.0,NEAR OCEAN,3.58351893845611,7.05444965813294,5.384495062789089,6.428105272684596,5.4510384535657,1.2844000534385505,11.715866308966918
-117.08,32.73,19.0,2935.0,763.0,1953.0,720.0,1.4254,111300.0,NEAR OCEAN,2.9444389791664403,7.984462732262196,6.637258031284457,7.577121930876679,6.579251212010101,0.3544524760856333,11.619984537263635
-117.07,32.73,18.0,2968.0,656.0,1149.0,581.0,2.6452,154200.0,NEAR OCEAN,2.8903717578961645,7.995643604287271,6.486160788944089,7.046647277848756,6.364750756851911,0.9727466768183701,11.946005740111366
-117.07,32.78,22.0,922.0,240.0,1524.0,235.0,1.6815,218800.0,NEAR OCEAN,3.0910424533583156,6.826545223556594,5.480638923341991,7.329093736246591,5.459585514144159,0.5196862521981872,12.295913349529963
-117.09,32.77,31.0,3062.0,,1263.0,539.0,3.0875,291500.0,NEAR OCEAN,3.4339872044851463,8.026823576217629,,7.141245122350491,6.289715570908997,1.1273617019540956,12.582795284772684
-117.08,32.77,31.0,1070.0,155.0,426.0,153.0,6.1628,219200.0,NEAR OCEAN,3.4339872044851463,6.975413927455952,5.043425116919247,6.05443934626937,5.030437921392435,1.8185312197254828,12.297739834055998
-117.07,32.77,34.0,2245.0,394.0,1849.0,429.0,3.5446,185500.0,NEAR OCEAN,3.526360524616161,7.716460800176354,5.976350909297934,7.522400231387125,6.061456918928017,1.2654253186389022,12.130810161029627
-117.07,32.77,38.0,3779.0,614.0,1495.0,614.0,4.3529,184000.0,NEAR OCEAN,3.6375861597263857,8.237214703349489,6.419994928147142,7.3098814858247865,6.419994928147142,1.4708422896437532,12.122691036591123
-117.07,32.76,42.0,1827.0,378.0,880.0,380.0,2.5125,176600.0,NEAR OCEAN,3.737669618283368,7.510430556378006,5.934894195619588,6.779921907472252,5.940171252720432,0.9212782733851942,12.081642567151997
-117.08,32.77,25.0,3911.0,849.0,1580.0,767.0,2.7778,184100.0,NEAR OCEAN,3.2188758248682006,8.271548374755513,6.744059186311347,7.365180126021012,6.642486801367256,1.0216592474999815,12.123234367221169
-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,155400.0,NEAR OCEAN,3.295836866004329,7.107425474110705,5.537334267018537,6.406879986069314,5.556828061699537,1.126000451986976,11.953757716915684
-117.09,32.76,31.0,2567.0,624.0,1255.0,582.0,2.5909,159100.0,NEAR OCEAN,3.4339872044851463,7.8504931808711405,6.436150368369427,7.134890851565884,6.366470447731437,0.9520053056981487,11.977288214325878
-117.08,32.76,20.0,2547.0,785.0,1199.0,643.0,1.7743,140300.0,NEAR OCEAN,2.995732273553991,7.842671474979457,6.665683717782408,7.089243155027514,6.466144724237619,0.5734059789473966,11.851538266090552
-117.04,32.77,21.0,1824.0,447.0,962.0,431.0,2.7826,143800.0,<1H OCEAN,3.044522437723423,7.508787170634276,6.102558594613568,6.8690144506657065,6.066108090103747,1.0233857424256394,11.876178724269083
-117.05,32.77,23.0,2556.0,662.0,1200.0,548.0,1.8899,147700.0,NEAR OCEAN,3.1354942159291497,7.846198815497425,6.495265555937008,7.090076835776092,6.306275286948015,0.6365239176188546,11.902938468519471
-117.06,32.77,18.0,2269.0,682.0,1329.0,581.0,1.7951,161800.0,NEAR OCEAN,2.8903717578961645,7.727094484779841,6.5250296578434615,7.192182058713245,6.364750756851911,0.5850607306948873,11.994116283606528
-117.06,32.77,34.0,1730.0,373.0,730.0,350.0,2.0284,161800.0,NEAR OCEAN,3.526360524616161,7.455876687491824,5.921578419643815,6.593044534142437,5.857933154483459,0.7072473049387269,11.994116283606528
-117.07,32.77,38.0,1130.0,228.0,699.0,241.0,2.65,167600.0,NEAR OCEAN,3.6375861597263857,7.029972911706386,5.42934562895444,6.54965074223381,5.484796933490655,0.9745596399981308,12.02933546703012
-117.06,32.77,32.0,3888.0,827.0,3868.0,841.0,3.0755,166800.0,NEAR OCEAN,3.4657359027997265,8.265650165580329,6.717804695023691,8.260492856573185,6.734591659972947,1.123467489666286,12.024550768906783
-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,158300.0,NEAR OCEAN,3.4965075614664802,8.170468578330674,6.52649485957079,7.357556200910353,6.51025834052315,1.0330777160803963,11.972247245869102
-117.06,32.76,36.0,2785.0,577.0,1275.0,527.0,2.3015,156800.0,NEAR OCEAN,3.58351893845611,7.932003152361384,6.357842266508099,7.150701457592526,6.267200548541362,0.8335610842751591,11.962726386898444
-117.06,32.76,38.0,1549.0,288.0,636.0,278.0,3.2188,150500.0,NEAR OCEAN,3.6375861597263857,7.3453648404168685,5.662960480135946,6.455198563340122,5.627621113690637,1.1690086192898406,11.921718363171067
-117.05,32.76,46.0,1887.0,359.0,795.0,358.0,3.25,159600.0,NEAR OCEAN,3.828641396489095,7.54274354536855,5.883322388488279,6.678342114654332,5.8805329864007,1.178654996341646,11.980425963997845
-117.06,32.76,37.0,2356.0,476.0,1231.0,499.0,2.965,155700.0,NEAR OCEAN,3.6109179126442243,7.764720544771477,6.1654178542314195,7.115582126184453,6.212606095751519,1.0868770324496886,11.955686357822088
-117.06,32.76,24.0,1629.0,587.0,1012.0,488.0,1.7452,156800.0,NEAR OCEAN,3.1780538303479453,7.395721608602045,6.375024819828096,6.91968384984741,6.190315405853147,0.5568691622673175,11.962726386898444
-117.05,32.75,36.0,2024.0,,1030.0,390.0,3.8233,139800.0,NEAR OCEAN,3.58351893845611,7.612831030407356,,6.937314081223681,5.966146739123692,1.341113924039349,11.847968108781847
-117.06,32.75,34.0,2516.0,611.0,1317.0,594.0,2.2308,125900.0,NEAR OCEAN,3.526360524616161,7.830425617820331,6.415096959171595,7.183111701743281,6.386879319362644,0.8023602655332616,11.743243220032438
-117.05,32.75,35.0,2144.0,388.0,1003.0,383.0,3.0938,137300.0,NEAR OCEAN,3.5553480614894135,7.670428522190693,5.961005339623274,6.910750787961935,5.948034989180646,1.1294001088204273,11.829923591756062
-117.07,32.72,18.0,1758.0,286.0,987.0,277.0,4.6875,141800.0,NEAR OCEAN,2.8903717578961645,7.471932078245122,5.655991810819852,6.894670039433481,5.6240175061873385,1.5448993912965292,11.862172893080164
-117.08,32.72,32.0,2286.0,468.0,1741.0,467.0,3.0446,101900.0,NEAR OCEAN,3.4657359027997265,7.734558844354756,6.148468295917646,7.462214939768189,6.1463292576688975,1.1133695296430166,11.531747219210816
-117.07,32.71,36.0,2448.0,475.0,1268.0,450.0,2.5682,109100.0,NEAR OCEAN,3.58351893845611,7.803026643632217,6.163314804034641,7.145196134997171,6.1092475827643655,0.9432052644150365,11.600020171821162
-117.06,32.73,33.0,3444.0,619.0,1884.0,582.0,3.7891,126700.0,NEAR OCEAN,3.4965075614664802,8.14438886554762,6.428105272684596,7.5411524551363085,6.366470447731437,1.3321285238761085,11.74957736630923
-117.06,32.72,31.0,2669.0,514.0,1626.0,499.0,3.1923,116900.0,NEAR OCEAN,3.4339872044851463,7.889459149404524,6.242223265455165,7.3938782901077555,6.212606095751519,1.1607416601336584,11.66907414746016
-117.05,32.72,35.0,1777.0,369.0,1158.0,353.0,3.4107,117000.0,NEAR OCEAN,3.5553480614894135,7.482681828154651,5.910796644040527,7.05444965813294,5.8664680569332965,1.2269175488210333,11.669929213779893
-117.06,32.71,25.0,2681.0,596.0,1947.0,553.0,2.8964,104300.0,NEAR OCEAN,3.2188758248682006,7.893945138235959,6.390240667065349,7.5740450053721995,6.315358001522335,1.0634685865325286,11.555026640988864
-117.07,32.71,39.0,2754.0,652.0,2263.0,619.0,2.2454,89600.0,NEAR OCEAN,3.6635616461296463,7.9208096792886,6.480044561926653,7.724446645633537,6.428105272684596,0.808883679042542,11.403110598963021
-117.08,32.7,35.0,1477.0,264.0,852.0,279.0,3.1786,100600.0,NEAR OCEAN,3.5553480614894135,7.297768282531379,5.575949103146316,6.747586526829315,5.631211781821365,1.1564408482805821,11.518907536647776
-117.08,32.7,37.0,2176.0,418.0,1301.0,375.0,2.875,98900.0,NEAR OCEAN,3.6109179126442243,7.685243607975833,6.035481432524756,7.170888478512505,5.926926025970411,1.0560526742493137,11.501864517610803
-117.08,32.7,36.0,2103.0,390.0,1279.0,392.0,2.4135,97000.0,NEAR OCEAN,3.58351893845611,7.651120175702699,5.966146739123692,7.153833801578842,5.971261839790462,0.8810779761184105,11.48246625748552
-117.06,32.71,21.0,1864.0,388.0,1498.0,389.0,3.8194,125700.0,NEAR OCEAN,3.044522437723423,7.530479995245536,5.961005339623274,7.311886164077165,5.963579343618446,1.3400933422191765,11.74165339457834
-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,145200.0,NEAR OCEAN,2.3978952727983707,7.781973234434384,6.259581464064922,7.356279876550748,6.242223265455165,1.3529185332961702,11.885867381372833
-117.08,32.71,27.0,2204.0,598.0,1656.0,521.0,1.4821,86200.0,NEAR OCEAN,3.295836866004329,7.698029170272805,6.393590753950631,7.412160334945205,6.255750041753367,0.39346000098073225,11.364425456651784
-117.07,32.71,26.0,4151.0,823.0,2822.0,697.0,2.8372,123400.0,NEAR OCEAN,3.2580965380214817,8.33110454805304,6.71295620067707,7.945201132412759,6.546785410760524,1.0428176503457947,11.723186390453424
-117.07,32.7,14.0,2763.0,456.0,1914.0,465.0,4.1645,143000.0,NEAR OCEAN,2.6390573296152584,7.924072324923416,6.122492809514386,7.5569505720129,6.142037405587356,1.426596220393258,11.870599909242044
-117.07,32.69,20.0,2192.0,406.0,1766.0,393.0,4.0921,135000.0,NEAR OCEAN,2.995732273553991,7.692569648067906,6.0063531596017325,7.476472381163905,5.973809611869261,1.4090582857184426,11.813030057420566
-117.06,32.7,12.0,3943.0,737.0,3280.0,751.0,4.112,141400.0,NEAR OCEAN,2.4849066497880004,8.279697133877628,6.602587892189336,8.095598701378188,6.621405651764134,1.413909528152864,11.85934803244461
-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,3.57,109800.0,NEAR OCEAN,3.332204510175204,8.570544366913232,6.898714534329987,8.223358899479258,6.8679744089702925,1.2725655957915476,11.606415808057568
-117.05,32.71,25.0,3292.0,608.0,2266.0,592.0,3.2986,119200.0,NEAR OCEAN,3.2188758248682006,8.09925056179696,6.410174881966167,7.725771441587951,6.3835066348840055,1.1934981360319148,11.688558033613386
-117.03,32.71,33.0,3126.0,627.0,2300.0,623.0,3.2596,103000.0,NEAR OCEAN,3.4965075614664802,8.047509510981422,6.44094654063292,7.740664401917241,6.434546518787453,1.1816044884639276,11.542484267211773
-117.03,32.71,34.0,2328.0,444.0,1684.0,429.0,3.25,99600.0,NEAR OCEAN,3.526360524616161,7.752764808851328,6.095824562432225,7.428927194802272,6.061456918928017,1.178654996341646,11.50891744357269
-117.02,32.71,20.0,4050.0,745.0,2870.0,761.0,3.7366,121800.0,NEAR OCEAN,2.995732273553991,8.306472160100585,6.61338421837956,7.962067308753666,6.634633357861686,1.3181761070436,11.710135634257933
-117.02,32.7,22.0,2756.0,516.0,1849.0,486.0,4.1837,125400.0,NEAR OCEAN,3.0910424533583156,7.921535632133549,6.246106765481563,7.522400231387125,6.186208623900494,1.4311960224710891,11.739263907180957
-117.02,32.7,18.0,1643.0,283.0,1134.0,269.0,5.1769,133000.0,NEAR OCEAN,2.8903717578961645,7.404279118037268,5.645446897643238,7.033506484287697,5.594711379601839,1.6442064215269068,11.79810440720389
-117.02,32.71,30.0,3187.0,592.0,2082.0,631.0,3.5388,118500.0,NEAR OCEAN,3.4011973816621555,8.066835314417336,6.3835066348840055,7.641084249174914,6.447305862541213,1.2637876866270938,11.682668239557323
-117.01,32.7,25.0,2321.0,398.0,1434.0,386.0,3.5341,120800.0,NEAR OCEAN,3.2188758248682006,7.749753406274436,5.986452005284438,7.2682230211595655,5.955837369464831,1.262458670044986,11.701891564482851
-117.05,32.69,8.0,831.0,158.0,740.0,154.0,5.3908,165500.0,NEAR OCEAN,2.0794415416798357,6.722629794855448,5.062595033026967,6.606650186198215,5.036952602413629,1.684693796912867,12.016726473799254
-117.06,32.69,9.0,1520.0,269.0,1250.0,265.0,4.8875,157700.0,NEAR OCEAN,2.197224577336219,7.3264656138403215,5.594711379601839,7.1308988302963465,5.579729825986222,1.5866809253114842,11.968449772951129
-117.06,32.69,13.0,705.0,149.0,718.0,155.0,4.4375,154900.0,NEAR OCEAN,2.5649493574615367,6.558197802812268,5.003946305945459,6.576469569048224,5.043425116919247,1.490091154801534,11.95053502640496
-117.06,32.69,9.0,521.0,111.0,491.0,110.0,5.1305,158900.0,NEAR OCEAN,2.197224577336219,6.255750041753367,4.709530201312334,6.19644412779452,4.700480365792416,1.6352031203201267,11.976030352524807
-117.03,32.7,19.0,2304.0,572.0,2010.0,556.0,2.2866,109900.0,NEAR OCEAN,2.9444389791664403,7.742402021815781,6.349138991379798,7.605890001053121,6.320768294250582,0.8270659981257324,11.607326140391713
-117.04,32.69,27.0,1790.0,356.0,1286.0,347.0,3.5437,115800.0,NEAR OCEAN,3.295836866004329,7.489970898834801,5.87493073085203,7.1592919047975645,5.849324779946859,1.2651713790469445,11.659619844121032
-117.04,32.7,7.0,9311.0,1703.0,7302.0,1694.0,4.419,156900.0,NEAR OCEAN,1.9459101490553132,9.138951775888529,7.440146680662688,8.895903562215581,7.434847875211999,1.4859134261486027,11.963363938721123
-117.07,32.68,18.0,1475.0,267.0,1149.0,268.0,5.0827,142200.0,NEAR OCEAN,2.8903717578961645,7.29641326877392,5.58724865840025,7.046647277848756,5.5909869805108565,1.6258426164593773,11.864989796351278
-117.06,32.68,38.0,1481.0,317.0,1080.0,291.0,2.85,125800.0,NEAR OCEAN,3.6375861597263857,7.300472814267798,5.75890177387728,6.984716320118265,5.673323267171492,1.0473189942805592,11.742448623248476
-117.06,32.68,36.0,3815.0,796.0,2945.0,728.0,2.0959,125000.0,NEAR OCEAN,3.58351893845611,8.246695943718557,6.679599185844383,7.987864096085687,6.590301048196686,0.739983055396977,11.736069016284437
-117.05,32.69,21.0,991.0,210.0,695.0,203.0,3.625,144300.0,NEAR OCEAN,3.044522437723423,6.898714534329987,5.3471075307174685,6.543911845564792,5.313205979041787,1.287854288306638,11.879649744761961
-117.06,32.68,41.0,2665.0,515.0,1664.0,512.0,2.375,113500.0,NEAR OCEAN,3.7135720667043075,7.887959336599945,6.244166900663736,7.416979621381154,6.238324625039508,0.8649974374866045,11.639558115903593
-117.06,32.67,29.0,4047.0,754.0,2353.0,730.0,4.0505,125000.0,NEAR OCEAN,3.3672958299864737,8.305731144875866,6.625392368007956,7.763446388727362,6.593044534142437,1.398840330288409,11.736069016284437
-117.05,32.68,35.0,3414.0,580.0,1761.0,522.0,3.9922,129800.0,NEAR OCEAN,3.5553480614894135,8.135639903354386,6.363028103540465,7.473637108496206,6.257667587882638,1.3843424573946452,11.773750083252127
-117.05,32.67,32.0,4227.0,785.0,2842.0,795.0,3.9646,137800.0,NEAR OCEAN,3.4657359027997265,8.34924780056679,6.665683717782408,7.952263308657046,6.678342114654332,1.3774049672739734,11.833558637561694
-117.05,32.68,19.0,1469.0,275.0,1010.0,292.0,3.5664,150400.0,NEAR OCEAN,2.9444389791664403,7.292337176173877,5.616771097666571,6.917705609835305,5.676753802268282,1.2715566836494672,11.921053690497876
-117.05,32.67,16.0,2168.0,343.0,1589.0,338.0,5.4863,153800.0,NEAR OCEAN,2.772588722239781,7.681560362559536,5.8377304471659395,7.3708601665367155,5.823045895483019,1.7022540756721014,11.94340833605368
-117.06,32.66,33.0,3425.0,511.0,1528.0,479.0,5.6889,234600.0,NEAR OCEAN,3.4965075614664802,8.138856750696325,6.236369590203704,7.331714969726465,6.171700597410915,1.7385169078323353,12.365637215201511
-117.06,32.66,24.0,2587.0,491.0,1617.0,458.0,3.5066,133400.0,NEAR OCEAN,3.1780538303479453,7.858254182186029,6.19644412779452,7.388327859577107,6.1268691841141845,1.2546469070538908,11.80110741246366
-117.04,32.66,22.0,3362.0,630.0,1471.0,612.0,4.1442,303900.0,NEAR OCEAN,3.0910424533583156,8.120291313968561,6.4457198193855785,7.293697720601437,6.416732282512326,1.4217097663408451,12.624453978904883
-117.03,32.67,15.0,5094.0,818.0,2118.0,758.0,5.3505,266600.0,NEAR OCEAN,2.70805020110221,8.535818655539401,6.706862336602747,7.658227526161352,6.630683385642372,1.6771900144849188,12.493504686726745
-117.02,32.68,14.0,3986.0,675.0,2065.0,702.0,5.7192,267400.0,NEAR OCEAN,2.6390573296152584,8.29054350077274,6.514712690872529,7.632885505395133,6.553933404025811,1.743828935470505,12.496500943649979
-117.05,32.69,14.0,1689.0,555.0,1319.0,527.0,3.16,143800.0,NEAR OCEAN,2.6390573296152584,7.4318919168078,6.318968113746434,7.1846291527173145,6.267200548541362,1.1505720275988207,11.876178724269083
-117.05,32.68,15.0,1828.0,359.0,955.0,248.0,3.2174,165100.0,NEAR OCEAN,2.70805020110221,7.510977752014095,5.883322388488279,6.86171134048073,5.513428746164982,1.1685735799740704,12.01430662990822
-117.04,32.68,13.0,2132.0,425.0,1345.0,432.0,4.0,89300.0,NEAR OCEAN,2.5649493574615367,7.664815785285735,6.052089168924416,7.20414929203594,6.06842558824411,1.3862943611198906,11.39975676686459
-117.04,32.68,14.0,1320.0,270.0,943.0,260.0,5.0947,152700.0,NEAR OCEAN,2.6390573296152584,7.1853870155804165,5.598421958998374,6.849066282633458,5.560681631015528,1.6282007836849852,11.936230491206723
-117.04,32.67,14.0,3464.0,683.0,2139.0,734.0,4.0668,137500.0,NEAR OCEAN,2.6390573296152584,8.150179269682326,6.52649485957079,7.668093709082405,6.598509028614515,1.402856449418869,11.831379196088763
-117.04,32.69,9.0,3417.0,860.0,2521.0,828.0,3.02,158900.0,NEAR OCEAN,2.197224577336219,8.136518252115291,6.756932389247553,7.83241092718792,6.71901315438526,1.1052568313867783,11.976030352524807
-117.04,32.68,9.0,3087.0,609.0,1530.0,556.0,3.775,125000.0,NEAR OCEAN,2.197224577336219,8.034955024502159,6.411818267709897,7.333023014386481,6.320768294250582,1.328400382700988,11.736069016284437
